CBSA_CODE,CBSA_TITLE,AREA_TYPE,CSA_TITLE,COUNTY,STATE_NAME,IS_CENTRAL
10100,"Aberdeen, SD",Micro,,Brown County,South Dakota,1
10100,"Aberdeen, SD",Micro,,Edmunds County,South Dakota,0
10140,"Aberdeen, WA",Micro,,Grays Harbor County,Washington,1
10180,"Abilene, TX",Metro,,Callahan County,Texas,0
10180,"Abilene, TX",Metro,,Jones County,Texas,0
10180,"Abilene, TX",Metro,,Taylor County,Texas,1
10220,"Ada, OK",Micro,,Pontotoc County,Oklahoma,1
10300,"Adrian, MI",Micro,"Detroit-Warren-Ann Arbor, MI",Lenawee County,Michigan,1
10380,"Aguadilla-Isabela, PR",Metro,,Aguada Municipio,Puerto Rico,1
10380,"Aguadilla-Isabela, PR",Metro,,Aguadilla Municipio,Puerto Rico,1
10380,"Aguadilla-Isabela, PR",Metro,,Añasco Municipio,Puerto Rico,1
10380,"Aguadilla-Isabela, PR",Metro,,Isabela Municipio,Puerto Rico,1
10380,"Aguadilla-Isabela, PR",Metro,,Lares Municipio,Puerto Rico,1
10380,"Aguadilla-Isabela, PR",Metro,,Moca Municipio,Puerto Rico,1
10380,"Aguadilla-Isabela, PR",Metro,,Rincón Municipio,Puerto Rico,1
10380,"Aguadilla-Isabela, PR",Metro,,San Sebastián Municipio,Puerto Rico,1
10380,"Aguadilla-Isabela, PR",Metro,,Utuado Municipio,Puerto Rico,1
10420,"Akron, OH",Metro,"Cleveland-Akron-Canton, OH",Portage County,Ohio,1
10420,"Akron, OH",Metro,"Cleveland-Akron-Canton, OH",Summit County,Ohio,1
10460,"Alamogordo, NM",Micro,,Otero County,New Mexico,1
10500,"Albany, GA",Metro,,Dougherty County,Georgia,1
10500,"Albany, GA",Metro,,Lee County,Georgia,1
10500,"Albany, GA",Metro,,Terrell County,Georgia,0
10500,"Albany, GA",Metro,,Worth County,Georgia,0
10540,"Albany-Lebanon, OR",Metro,"Portland-Vancouver-Salem, OR-WA",Linn County,Oregon,1
10580,"Albany-Schenectady-Troy, NY",Metro,"Albany-Schenectady, NY",Albany County,New York,1
10580,"Albany-Schenectady-Troy, NY",Metro,"Albany-Schenectady, NY",Rensselaer County,New York,1
10580,"Albany-Schenectady-Troy, NY",Metro,"Albany-Schenectady, NY",Saratoga County,New York,1
10580,"Albany-Schenectady-Troy, NY",Metro,"Albany-Schenectady, NY",Schenectady County,New York,1
10580,"Albany-Schenectady-Troy, NY",Metro,"Albany-Schenectady, NY",Schoharie County,New York,0
10620,"Albemarle, NC",Micro,"Charlotte-Concord, NC-SC",Stanly County,North Carolina,1
10660,"Albert Lea, MN",Micro,,Freeborn County,Minnesota,1
10700,"Albertville, AL",Micro,,Marshall County,Alabama,1
10740,"Albuquerque, NM",Metro,"Albuquerque-Santa Fe-Las Vegas, NM",Bernalillo County,New Mexico,1
10740,"Albuquerque, NM",Metro,"Albuquerque-Santa Fe-Las Vegas, NM",Sandoval County,New Mexico,1
10740,"Albuquerque, NM",Metro,"Albuquerque-Santa Fe-Las Vegas, NM",Torrance County,New Mexico,0
10740,"Albuquerque, NM",Metro,"Albuquerque-Santa Fe-Las Vegas, NM",Valencia County,New Mexico,0
10760,"Alexander City, AL",Micro,"Montgomery-Selma-Alexander City, AL",Coosa County,Alabama,0
10760,"Alexander City, AL",Micro,"Montgomery-Selma-Alexander City, AL",Tallapoosa County,Alabama,1
10780,"Alexandria, LA",Metro,,Grant Parish,Louisiana,0
10780,"Alexandria, LA",Metro,,Rapides Parish,Louisiana,1
10820,"Alexandria, MN",Micro,,Douglas County,Minnesota,1
10860,"Alice, TX",Micro,"Corpus Christi-Kingsville-Alice, TX",Duval County,Texas,0
10860,"Alice, TX",Micro,"Corpus Christi-Kingsville-Alice, TX",Jim Wells County,Texas,1
10900,"Allentown-Bethlehem-Easton, PA-NJ",Metro,,Warren County,New Jersey,1
10900,"Allentown-Bethlehem-Easton, PA-NJ",Metro,,Carbon County,Pennsylvania,1
10900,"Allentown-Bethlehem-Easton, PA-NJ",Metro,,Lehigh County,Pennsylvania,1
10900,"Allentown-Bethlehem-Easton, PA-NJ",Metro,,Northampton County,Pennsylvania,1
10940,"Alma, MI",Micro,"Mount Pleasant-Alma, MI",Gratiot County,Michigan,1
10980,"Alpena, MI",Micro,,Alpena County,Michigan,1
11020,"Altoona, PA",Metro,"Altoona-Huntingdon, PA",Blair County,Pennsylvania,1
11060,"Altus, OK",Micro,,Jackson County,Oklahoma,1
11100,"Amarillo, TX",Metro,"Amarillo-Pampa-Borger, TX",Armstrong County,Texas,0
11100,"Amarillo, TX",Metro,"Amarillo-Pampa-Borger, TX",Carson County,Texas,0
11100,"Amarillo, TX",Metro,"Amarillo-Pampa-Borger, TX",Oldham County,Texas,0
11100,"Amarillo, TX",Metro,"Amarillo-Pampa-Borger, TX",Potter County,Texas,1
11100,"Amarillo, TX",Metro,"Amarillo-Pampa-Borger, TX",Randall County,Texas,1
11140,"Americus, GA",Micro,,Schley County,Georgia,0
11140,"Americus, GA",Micro,,Sumter County,Georgia,1
11180,"Ames, IA",Metro,"Des Moines-Ames-West Des Moines, IA",Boone County,Iowa,0
11180,"Ames, IA",Metro,"Des Moines-Ames-West Des Moines, IA",Story County,Iowa,1
11220,"Amsterdam, NY",Micro,"Albany-Schenectady, NY",Montgomery County,New York,1
11260,"Anchorage, AK",Metro,,Anchorage Municipality,Alaska,1
11260,"Anchorage, AK",Metro,,Matanuska-Susitna Borough,Alaska,0
11380,"Andrews, TX",Micro,,Andrews County,Texas,1
11420,"Angola, IN",Micro,"Fort Wayne-Huntington-Auburn, IN",Steuben County,Indiana,1
11460,"Ann Arbor, MI",Metro,"Detroit-Warren-Ann Arbor, MI",Washtenaw County,Michigan,1
11500,"Anniston-Oxford, AL",Metro,,Calhoun County,Alabama,1
11540,"Appleton, WI",Metro,"Appleton-Oshkosh-Neenah, WI",Calumet County,Wisconsin,1
11540,"Appleton, WI",Metro,"Appleton-Oshkosh-Neenah, WI",Outagamie County,Wisconsin,1
11580,"Arcadia, FL",Micro,"North Port-Sarasota, FL",DeSoto County,Florida,1
11620,"Ardmore, OK",Micro,,Carter County,Oklahoma,1
11620,"Ardmore, OK",Micro,,Love County,Oklahoma,0
11640,"Arecibo, PR",Metro,"San Juan-Bayamón, PR",Arecibo Municipio,Puerto Rico,1
11640,"Arecibo, PR",Metro,"San Juan-Bayamón, PR",Camuy Municipio,Puerto Rico,1
11640,"Arecibo, PR",Metro,"San Juan-Bayamón, PR",Hatillo Municipio,Puerto Rico,1
11640,"Arecibo, PR",Metro,"San Juan-Bayamón, PR",Quebradillas Municipio,Puerto Rico,1
11660,"Arkadelphia, AR",Micro,,Clark County,Arkansas,1
11700,"Asheville, NC",Metro,"Asheville-Marion-Brevard, NC",Buncombe County,North Carolina,1
11700,"Asheville, NC",Metro,"Asheville-Marion-Brevard, NC",Haywood County,North Carolina,1
11700,"Asheville, NC",Metro,"Asheville-Marion-Brevard, NC",Henderson County,North Carolina,1
11700,"Asheville, NC",Metro,"Asheville-Marion-Brevard, NC",Madison County,North Carolina,0
11740,"Ashland, OH",Micro,"Mansfield-Ashland-Bucyrus, OH",Ashland County,Ohio,1
11780,"Ashtabula, OH",Micro,"Cleveland-Akron-Canton, OH",Ashtabula County,Ohio,1
11820,"Astoria, OR",Micro,,Clatsop County,Oregon,1
11860,"Atchison, KS",Micro,"Kansas City-Overland Park-Kansas City, MO-KS",Atchison County,Kansas,1
11900,"Athens, OH",Micro,,Athens County,Ohio,1
11940,"Athens, TN",Micro,"Chattanooga-Cleveland-Dalton, TN-GA",McMinn County,Tennessee,1
11980,"Athens, TX",Micro,"Dallas-Fort Worth, TX-OK",Henderson County,Texas,1
12020,"Athens-Clarke County, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Clarke County,Georgia,1
12020,"Athens-Clarke County, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Madison County,Georgia,0
12020,"Athens-Clarke County, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Oconee County,Georgia,1
12020,"Athens-Clarke County, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Oglethorpe County,Georgia,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Barrow County,Georgia,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Bartow County,Georgia,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Butts County,Georgia,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Carroll County,Georgia,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Cherokee County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Clayton County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Cobb County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Coweta County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Dawson County,Georgia,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",DeKalb County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Douglas County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Fayette County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Forsyth County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Fulton County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Gwinnett County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Haralson County,Georgia,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Heard County,Georgia,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Henry County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Jasper County,Georgia,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Lamar County,Georgia,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Meriwether County,Georgia,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Morgan County,Georgia,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Newton County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Paulding County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Pickens County,Georgia,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Pike County,Georgia,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Rockdale County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Spalding County,Georgia,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Walton County,Georgia,1
12100,"Atlantic City-Hammonton, NJ",Metro,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Atlantic County,New Jersey,1
12120,"Atmore, AL",Micro,"Pensacola-Ferry Pass, FL-AL",Escambia County,Alabama,1
12140,"Auburn, IN",Micro,"Fort Wayne-Huntington-Auburn, IN",DeKalb County,Indiana,1
12180,"Auburn, NY",Micro,"Syracuse-Auburn, NY",Cayuga County,New York,1
12220,"Auburn-Opelika, AL",Metro,"Columbus-Auburn-Opelika, GA-AL",Lee County,Alabama,1
12260,"Augusta-Richmond County, GA-SC",Metro,,Burke County,Georgia,0
12260,"Augusta-Richmond County, GA-SC",Metro,,Columbia County,Georgia,1
12260,"Augusta-Richmond County, GA-SC",Metro,,Lincoln County,Georgia,0
12260,"Augusta-Richmond County, GA-SC",Metro,,McDuffie County,Georgia,0
12260,"Augusta-Richmond County, GA-SC",Metro,,Richmond County,Georgia,1
12260,"Augusta-Richmond County, GA-SC",Metro,,Aiken County,South Carolina,1
12260,"Augusta-Richmond County, GA-SC",Metro,,Edgefield County,South Carolina,0
12300,"Augusta-Waterville, ME",Micro,,Kennebec County,Maine,1
12380,"Austin, MN",Micro,"Rochester-Austin, MN",Mower County,Minnesota,1
12420,"Austin-Round Rock-Georgetown, TX",Metro,,Bastrop County,Texas,0
12420,"Austin-Round Rock-Georgetown, TX",Metro,,Caldwell County,Texas,0
12420,"Austin-Round Rock-Georgetown, TX",Metro,,Hays County,Texas,1
12420,"Austin-Round Rock-Georgetown, TX",Metro,,Travis County,Texas,1
12420,"Austin-Round Rock-Georgetown, TX",Metro,,Williamson County,Texas,1
12460,"Bainbridge, GA",Micro,,Decatur County,Georgia,1
12540,"Bakersfield, CA",Metro,,Kern County,California,1
12580,"Baltimore-Columbia-Towson, MD",Metro,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Anne Arundel County,Maryland,1
12580,"Baltimore-Columbia-Towson, MD",Metro,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Baltimore County,Maryland,1
12580,"Baltimore-Columbia-Towson, MD",Metro,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Carroll County,Maryland,0
12580,"Baltimore-Columbia-Towson, MD",Metro,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Harford County,Maryland,0
12580,"Baltimore-Columbia-Towson, MD",Metro,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Howard County,Maryland,1
12580,"Baltimore-Columbia-Towson, MD",Metro,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Queen Anne's County,Maryland,1
12580,"Baltimore-Columbia-Towson, MD",Metro,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Baltimore city,Maryland,1
12620,"Bangor, ME",Metro,,Penobscot County,Maine,1
12660,"Baraboo, WI",Micro,"Madison-Janesville-Beloit, WI",Sauk County,Wisconsin,1
12680,"Bardstown, KY",Micro,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Nelson County,Kentucky,1
12700,"Barnstable Town, MA",Metro,"Boston-Worcester-Providence, MA-RI-NH-CT",Barnstable County,Massachusetts,1
12740,"Barre, VT",Micro,"Burlington-South Burlington-Barre, VT",Washington County,Vermont,1
12780,"Bartlesville, OK",Micro,"Tulsa-Muskogee-Bartlesville, OK",Washington County,Oklahoma,1
12860,"Batavia, NY",Micro,"Rochester-Batavia-Seneca Falls, NY",Genesee County,New York,1
12900,"Batesville, AR",Micro,,Independence County,Arkansas,1
12900,"Batesville, AR",Micro,,Sharp County,Arkansas,0
12940,"Baton Rouge, LA",Metro,,Ascension Parish,Louisiana,1
12940,"Baton Rouge, LA",Metro,,Assumption Parish,Louisiana,0
12940,"Baton Rouge, LA",Metro,,East Baton Rouge Parish,Louisiana,1
12940,"Baton Rouge, LA",Metro,,East Feliciana Parish,Louisiana,0
12940,"Baton Rouge, LA",Metro,,Iberville Parish,Louisiana,1
12940,"Baton Rouge, LA",Metro,,Livingston Parish,Louisiana,1
12940,"Baton Rouge, LA",Metro,,Pointe Coupee Parish,Louisiana,0
12940,"Baton Rouge, LA",Metro,,St. Helena Parish,Louisiana,0
12940,"Baton Rouge, LA",Metro,,West Baton Rouge Parish,Louisiana,1
12940,"Baton Rouge, LA",Metro,,West Feliciana Parish,Louisiana,0
12980,"Battle Creek, MI",Metro,"Kalamazoo-Battle Creek-Portage, MI",Calhoun County,Michigan,1
13020,"Bay City, MI",Metro,"Saginaw-Midland-Bay City, MI",Bay County,Michigan,1
13060,"Bay City, TX",Micro,"Houston-The Woodlands, TX",Matagorda County,Texas,1
13100,"Beatrice, NE",Micro,"Lincoln-Beatrice, NE",Gage County,Nebraska,1
13140,"Beaumont-Port Arthur, TX",Metro,,Hardin County,Texas,0
13140,"Beaumont-Port Arthur, TX",Metro,,Jefferson County,Texas,1
13140,"Beaumont-Port Arthur, TX",Metro,,Orange County,Texas,1
13180,"Beaver Dam, WI",Micro,"Milwaukee-Racine-Waukesha, WI",Dodge County,Wisconsin,1
13220,"Beckley, WV",Metro,,Fayette County,West Virginia,1
13220,"Beckley, WV",Metro,,Raleigh County,West Virginia,1
13260,"Bedford, IN",Micro,"Bloomington-Bedford, IN",Lawrence County,Indiana,1
13300,"Beeville, TX",Micro,,Bee County,Texas,1
13340,"Bellefontaine, OH",Micro,"Columbus-Marion-Zanesville, OH",Logan County,Ohio,1
13380,"Bellingham, WA",Metro,,Whatcom County,Washington,1
13420,"Bemidji, MN",Micro,,Beltrami County,Minnesota,1
13460,"Bend, OR",Metro,"Bend-Prineville, OR",Deschutes County,Oregon,1
13500,"Bennettsville, SC",Micro,,Marlboro County,South Carolina,1
13540,"Bennington, VT",Micro,,Bennington County,Vermont,1
13620,"Berlin, NH",Micro,,Coos County,New Hampshire,1
13660,"Big Rapids, MI",Micro,"Grand Rapids-Kentwood-Muskegon, MI",Mecosta County,Michigan,1
13700,"Big Spring, TX",Micro,,Howard County,Texas,1
13720,"Big Stone Gap, VA",Micro,,Wise County,Virginia,1
13720,"Big Stone Gap, VA",Micro,,Norton city,Virginia,1
13740,"Billings, MT",Metro,,Carbon County,Montana,0
13740,"Billings, MT",Metro,,Stillwater County,Montana,0
13740,"Billings, MT",Metro,,Yellowstone County,Montana,1
13780,"Binghamton, NY",Metro,,Broome County,New York,1
13780,"Binghamton, NY",Metro,,Tioga County,New York,1
13820,"Birmingham-Hoover, AL",Metro,"Birmingham-Hoover-Talladega, AL",Bibb County,Alabama,0
13820,"Birmingham-Hoover, AL",Metro,"Birmingham-Hoover-Talladega, AL",Blount County,Alabama,0
13820,"Birmingham-Hoover, AL",Metro,"Birmingham-Hoover-Talladega, AL",Chilton County,Alabama,0
13820,"Birmingham-Hoover, AL",Metro,"Birmingham-Hoover-Talladega, AL",Jefferson County,Alabama,1
13820,"Birmingham-Hoover, AL",Metro,"Birmingham-Hoover-Talladega, AL",St. Clair County,Alabama,0
13820,"Birmingham-Hoover, AL",Metro,"Birmingham-Hoover-Talladega, AL",Shelby County,Alabama,1
13900,"Bismarck, ND",Metro,,Burleigh County,North Dakota,1
13900,"Bismarck, ND",Metro,,Morton County,North Dakota,1
13900,"Bismarck, ND",Metro,,Oliver County,North Dakota,0
13940,"Blackfoot, ID",Micro,"Idaho Falls-Rexburg-Blackfoot, ID",Bingham County,Idaho,1
13980,"Blacksburg-Christiansburg, VA",Metro,,Giles County,Virginia,0
13980,"Blacksburg-Christiansburg, VA",Metro,,Montgomery County,Virginia,1
13980,"Blacksburg-Christiansburg, VA",Metro,,Pulaski County,Virginia,0
13980,"Blacksburg-Christiansburg, VA",Metro,,Radford city,Virginia,1
14010,"Bloomington, IL",Metro,"Bloomington-Pontiac, IL",McLean County,Illinois,1
14020,"Bloomington, IN",Metro,"Bloomington-Bedford, IN",Monroe County,Indiana,1
14020,"Bloomington, IN",Metro,"Bloomington-Bedford, IN",Owen County,Indiana,0
14100,"Bloomsburg-Berwick, PA",Metro,"Bloomsburg-Berwick-Sunbury, PA",Columbia County,Pennsylvania,1
14100,"Bloomsburg-Berwick, PA",Metro,"Bloomsburg-Berwick-Sunbury, PA",Montour County,Pennsylvania,1
14140,"Bluefield, WV-VA",Micro,,Bland County,Virginia,0
14140,"Bluefield, WV-VA",Micro,,Tazewell County,Virginia,1
14140,"Bluefield, WV-VA",Micro,,Mercer County,West Virginia,1
14160,"Bluffton, IN",Micro,"Fort Wayne-Huntington-Auburn, IN",Wells County,Indiana,1
14180,"Blytheville, AR",Micro,,Mississippi County,Arkansas,1
14220,"Bogalusa, LA",Micro,"New Orleans-Metairie-Hammond, LA-MS",Washington Parish,Louisiana,1
14260,"Boise City, ID",Metro,"Boise City-Mountain Home-Ontario, ID-OR",Ada County,Idaho,1
14260,"Boise City, ID",Metro,"Boise City-Mountain Home-Ontario, ID-OR",Boise County,Idaho,0
14260,"Boise City, ID",Metro,"Boise City-Mountain Home-Ontario, ID-OR",Canyon County,Idaho,0
14260,"Boise City, ID",Metro,"Boise City-Mountain Home-Ontario, ID-OR",Gem County,Idaho,0
14260,"Boise City, ID",Metro,"Boise City-Mountain Home-Ontario, ID-OR",Owyhee County,Idaho,0
14300,"Bonham, TX",Micro,"Dallas-Fort Worth, TX-OK",Fannin County,Texas,1
14380,"Boone, NC",Micro,,Watauga County,North Carolina,1
14420,"Borger, TX",Micro,"Amarillo-Pampa-Borger, TX",Hutchinson County,Texas,1
14460,"Boston-Cambridge-Newton, MA-NH",Metro,"Boston-Worcester-Providence, MA-RI-NH-CT",Norfolk County,Massachusetts,1
14460,"Boston-Cambridge-Newton, MA-NH",Metro,"Boston-Worcester-Providence, MA-RI-NH-CT",Plymouth County,Massachusetts,1
14460,"Boston-Cambridge-Newton, MA-NH",Metro,"Boston-Worcester-Providence, MA-RI-NH-CT",Suffolk County,Massachusetts,1
14460,"Boston-Cambridge-Newton, MA-NH",Metro,"Boston-Worcester-Providence, MA-RI-NH-CT",Essex County,Massachusetts,1
14460,"Boston-Cambridge-Newton, MA-NH",Metro,"Boston-Worcester-Providence, MA-RI-NH-CT",Middlesex County,Massachusetts,1
14460,"Boston-Cambridge-Newton, MA-NH",Metro,"Boston-Worcester-Providence, MA-RI-NH-CT",Rockingham County,New Hampshire,1
14460,"Boston-Cambridge-Newton, MA-NH",Metro,"Boston-Worcester-Providence, MA-RI-NH-CT",Strafford County,New Hampshire,0
14500,"Boulder, CO",Metro,"Denver-Aurora, CO",Boulder County,Colorado,1
14540,"Bowling Green, KY",Metro,"Bowling Green-Glasgow, KY",Allen County,Kentucky,0
14540,"Bowling Green, KY",Metro,"Bowling Green-Glasgow, KY",Butler County,Kentucky,0
14540,"Bowling Green, KY",Metro,"Bowling Green-Glasgow, KY",Edmonson County,Kentucky,0
14540,"Bowling Green, KY",Metro,"Bowling Green-Glasgow, KY",Warren County,Kentucky,1
14580,"Bozeman, MT",Micro,,Gallatin County,Montana,1
14620,"Bradford, PA",Micro,,McKean County,Pennsylvania,1
14660,"Brainerd, MN",Micro,,Cass County,Minnesota,0
14660,"Brainerd, MN",Micro,,Crow Wing County,Minnesota,1
14700,"Branson, MO",Micro,,Taney County,Missouri,1
14720,"Breckenridge, CO",Micro,,Summit County,Colorado,1
14740,"Bremerton-Silverdale-Port Orchard, WA",Metro,"Seattle-Tacoma, WA",Kitsap County,Washington,1
14780,"Brenham, TX",Micro,"Houston-The Woodlands, TX",Washington County,Texas,1
14820,"Brevard, NC",Micro,"Asheville-Marion-Brevard, NC",Transylvania County,North Carolina,1
14860,"Bridgeport-Stamford-Norwalk, CT",Metro,"New York-Newark, NY-NJ-CT-PA",Fairfield County,Connecticut,1
15020,"Brookhaven, MS",Micro,"Jackson-Vicksburg-Brookhaven, MS",Lincoln County,Mississippi,1
15060,"Brookings, OR",Micro,,Curry County,Oregon,1
15100,"Brookings, SD",Micro,,Brookings County,South Dakota,1
15140,"Brownsville, TN",Micro,"Jackson-Brownsville, TN",Haywood County,Tennessee,1
15180,"Brownsville-Harlingen, TX",Metro,"Brownsville-Harlingen-Raymondville, TX",Cameron County,Texas,1
15220,"Brownwood, TX",Micro,,Brown County,Texas,1
15260,"Brunswick, GA",Metro,,Brantley County,Georgia,0
15260,"Brunswick, GA",Metro,,Glynn County,Georgia,1
15260,"Brunswick, GA",Metro,,McIntosh County,Georgia,0
15340,"Bucyrus-Galion, OH",Micro,"Mansfield-Ashland-Bucyrus, OH",Crawford County,Ohio,1
15380,"Buffalo-Cheektowaga, NY",Metro,"Buffalo-Cheektowaga-Olean, NY",Erie County,New York,1
15380,"Buffalo-Cheektowaga, NY",Metro,"Buffalo-Cheektowaga-Olean, NY",Niagara County,New York,1
15420,"Burley, ID",Micro,,Cassia County,Idaho,1
15420,"Burley, ID",Micro,,Minidoka County,Idaho,0
15460,"Burlington, IA-IL",Micro,"Burlington-Fort Madison-Keokuk, IA-IL-MO",Henderson County,Illinois,0
15460,"Burlington, IA-IL",Micro,"Burlington-Fort Madison-Keokuk, IA-IL-MO",Des Moines County,Iowa,1
15500,"Burlington, NC",Metro,"Greensboro--Winston-Salem--High Point, NC",Alamance County,North Carolina,1
15540,"Burlington-South Burlington, VT",Metro,"Burlington-South Burlington-Barre, VT",Chittenden County,Vermont,1
15540,"Burlington-South Burlington, VT",Metro,"Burlington-South Burlington-Barre, VT",Franklin County,Vermont,0
15540,"Burlington-South Burlington, VT",Metro,"Burlington-South Burlington-Barre, VT",Grand Isle County,Vermont,0
15580,"Butte-Silver Bow, MT",Micro,,Silver Bow County,Montana,1
15620,"Cadillac, MI",Micro,,Missaukee County,Michigan,0
15620,"Cadillac, MI",Micro,,Wexford County,Michigan,1
15660,"Calhoun, GA",Micro,"Chattanooga-Cleveland-Dalton, TN-GA",Gordon County,Georgia,1
15680,"California-Lexington Park, MD",Metro,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",St. Mary's County,Maryland,1
15700,"Cambridge, MD",Micro,"Salisbury-Cambridge, MD-DE",Dorchester County,Maryland,1
15740,"Cambridge, OH",Micro,"Columbus-Marion-Zanesville, OH",Guernsey County,Ohio,1
15780,"Camden, AR",Micro,,Calhoun County,Arkansas,0
15780,"Camden, AR",Micro,,Ouachita County,Arkansas,1
15820,"Campbellsville, KY",Micro,,Green County,Kentucky,0
15820,"Campbellsville, KY",Micro,,Taylor County,Kentucky,1
15860,"Cañon City, CO",Micro,"Pueblo-Cañon City, CO",Fremont County,Colorado,1
15940,"Canton-Massillon, OH",Metro,"Cleveland-Akron-Canton, OH",Carroll County,Ohio,0
15940,"Canton-Massillon, OH",Metro,"Cleveland-Akron-Canton, OH",Stark County,Ohio,1
15980,"Cape Coral-Fort Myers, FL",Metro,"Cape Coral-Fort Myers-Naples, FL",Lee County,Florida,1
16020,"Cape Girardeau, MO-IL",Metro,"Cape Girardeau-Sikeston, MO-IL",Alexander County,Illinois,0
16020,"Cape Girardeau, MO-IL",Metro,"Cape Girardeau-Sikeston, MO-IL",Bollinger County,Missouri,0
16020,"Cape Girardeau, MO-IL",Metro,"Cape Girardeau-Sikeston, MO-IL",Cape Girardeau County,Missouri,1
16060,"Carbondale-Marion, IL",Metro,,Jackson County,Illinois,1
