city,state_id,county,cbsa_code,lookup_helper
San Francisco,CA,San Francisco ,41860,San FranciscoCA
San Gabriel,CA,Los Angeles ,31080,San GabrielCA
San Geronimo,CA,Marin ,41860,San GeronimoCA
San Jacinto,CA,Riverside ,40140,San JacintoCA
San Joaquin,CA,Fresno ,23420,San JoaquinCA
San Jose,CA,Santa Clara ,41940,San JoseCA
San Juan Bautista,CA,San Benito ,41940,San Juan BautistaCA
San Juan Capistrano,CA,Orange ,31080,San Juan CapistranoCA
San Leandro,CA,Alameda ,41860,San LeandroCA
San Lorenzo,CA,Alameda ,41860,San LorenzoCA
San Lucas,CA,Monterey ,41500,San LucasCA
San Luis Obispo,CA,San Luis Obispo ,42020,San Luis ObispoCA
San Marcos,CA,San Diego ,41740,San MarcosCA
San Marino,CA,Los Angeles ,31080,San MarinoCA
San Martin,CA,Santa Clara ,41940,San MartinCA
San Mateo,CA,San Mateo ,41860,San MateoCA
San Miguel,CA,Contra Costa ,41860,San MiguelCA
San Pablo,CA,Contra Costa ,41860,San PabloCA
San Pasqual,CA,Los Angeles ,31080,San PasqualCA
San Rafael,CA,Marin ,41860,San RafaelCA
San Ramon,CA,Contra Costa ,41860,San RamonCA
San Simeon,CA,San Luis Obispo ,42020,San SimeonCA
Sand City,CA,Monterey ,41500,Sand CityCA
Sanger,CA,Fresno ,23420,SangerCA
Santa Ana,CA,Orange ,31080,Santa AnaCA
Santa Barbara,CA,Santa Barbara ,42200,Santa BarbaraCA
Santa Clara,CA,Santa Clara ,41940,Santa ClaraCA
Santa Clarita,CA,Los Angeles ,31080,Santa ClaritaCA
Santa Cruz,CA,Santa Cruz ,42100,Santa CruzCA
Santa Fe Springs,CA,Los Angeles ,31080,Santa Fe SpringsCA
Santa Margarita,CA,San Luis Obispo ,42020,Santa MargaritaCA
Santa Maria,CA,Santa Barbara ,42200,Santa MariaCA
Santa Monica,CA,Los Angeles ,31080,Santa MonicaCA
Santa Nella,CA,Merced ,32900,Santa NellaCA
Santa Paula,CA,Ventura ,37100,Santa PaulaCA
Santa Rosa,CA,Sonoma ,42220,Santa RosaCA
Santa Rosa Valley,CA,Ventura ,37100,Santa Rosa ValleyCA
Santa Susana,CA,Ventura ,37100,Santa SusanaCA
Santa Venetia,CA,Marin ,41860,Santa VenetiaCA
Santa Ynez,CA,Santa Barbara ,42200,Santa YnezCA
Santee,CA,San Diego ,41740,SanteeCA
Saranap,CA,Contra Costa ,41860,SaranapCA
Saratoga,CA,Santa Clara ,41940,SaratogaCA
Saticoy,CA,Ventura ,37100,SaticoyCA
Sausalito,CA,Marin ,41860,SausalitoCA
Scotia,CA,Humboldt ,21700,ScotiaCA
Scotts Valley,CA,Santa Cruz ,42100,Scotts ValleyCA
Sea Ranch,CA,Sonoma ,42220,Sea RanchCA
Seacliff,CA,Santa Cruz ,42100,SeacliffCA
Seal Beach,CA,Orange ,31080,Seal BeachCA
Searles Valley,CA,San Bernardino ,40140,Searles ValleyCA
Seaside,CA,Monterey ,41500,SeasideCA
Sebastopol,CA,Sonoma ,42220,SebastopolCA
Seeley,CA,Imperial ,20940,SeeleyCA
Selma,CA,Fresno ,23420,SelmaCA
Sequoia Crest,CA,Tulare ,47300,Sequoia CrestCA
Sereno del Mar,CA,Sonoma ,42220,Sereno del MarCA
Seville,CA,Tulare ,47300,SevilleCA
Shafter,CA,Kern ,12540,ShafterCA
Shandon,CA,San Luis Obispo ,42020,ShandonCA
Shasta,CA,Shasta ,39820,ShastaCA
Shasta Lake,CA,Shasta ,39820,Shasta LakeCA
Shaver Lake,CA,Fresno ,23420,Shaver LakeCA
Shell Ridge,CA,Contra Costa ,41860,Shell RidgeCA
Shelter Cove,CA,Humboldt ,21700,Shelter CoveCA
Sheridan,CA,Placer ,40900,SheridanCA
Shingle Springs,CA,El Dorado ,40900,Shingle SpringsCA
Shingletown,CA,Shasta ,39820,ShingletownCA
Sierra Madre,CA,Los Angeles ,31080,Sierra MadreCA
Sierra Village,CA,Tuolumne ,43760,Sierra VillageCA
Signal Hill,CA,Los Angeles ,31080,Signal HillCA
Silver City,CA,Tulare ,47300,Silver CityCA
Silver Lakes,CA,San Bernardino ,40140,Silver LakesCA
Silverado Resort,CA,Napa ,34900,Silverado ResortCA
Simi Valley,CA,Ventura ,37100,Simi ValleyCA
Sisquoc,CA,Santa Barbara ,42200,SisquocCA
Sky Valley,CA,Riverside ,40140,Sky ValleyCA
Sleepy Hollow,CA,Marin ,41860,Sleepy HollowCA
Smartsville,CA,Yuba ,49700,SmartsvilleCA
Smith Corner,CA,Kern ,12540,Smith CornerCA
Smith River,CA,Del Norte ,18860,Smith RiverCA
Snelling,CA,Merced ,32900,SnellingCA
Soda Bay,CA,Lake ,17340,Soda BayCA
Soda Springs,CA,Nevada ,46020,Soda SpringsCA
Solana Beach,CA,San Diego ,41740,Solana BeachCA
Soledad,CA,Monterey ,41500,SoledadCA
Solvang,CA,Santa Barbara ,42200,SolvangCA
Sonoma,CA,Sonoma ,42220,SonomaCA
Sonora,CA,Tuolumne ,43760,SonoraCA
Soquel,CA,Santa Cruz ,42100,SoquelCA
Soulsbyville,CA,Tuolumne ,43760,SoulsbyvilleCA
South Dos Palos,CA,Merced ,32900,South Dos PalosCA
South El Monte,CA,Los Angeles ,31080,South El MonteCA
South Gate,CA,Los Angeles ,31080,South GateCA
South Lake Tahoe,CA,El Dorado ,40900,South Lake TahoeCA
South Monrovia Island,CA,Los Angeles ,31080,South Monrovia IslandCA
South Oroville,CA,Butte ,17020,South OrovilleCA
South Pasadena,CA,Los Angeles ,31080,South PasadenaCA
South San Francisco,CA,San Mateo ,41860,South San FranciscoCA
South San Gabriel,CA,Los Angeles ,31080,South San GabrielCA
South San Jose Hills,CA,Los Angeles ,31080,South San Jose HillsCA
South Taft,CA,Kern ,12540,South TaftCA
South Whittier,CA,Los Angeles ,31080,South WhittierCA
Spaulding,CA,Lassen ,45000,SpauldingCA
Spreckels,CA,Monterey ,41500,SpreckelsCA
Spring Valley,CA,San Diego ,41740,Spring ValleyCA
Spring Valley Lake,CA,San Bernardino ,40140,Spring Valley LakeCA
Springville,CA,Tulare ,47300,SpringvilleCA
Squaw Valley,CA,Fresno ,23420,Squaw ValleyCA
Squirrel Mountain Valley,CA,Kern ,12540,Squirrel Mountain ValleyCA
St. Helena,CA,Napa ,34900,St. HelenaCA
Stallion Springs,CA,Kern ,12540,Stallion SpringsCA
Stanford,CA,Santa Clara ,41940,StanfordCA
Stanton,CA,Orange ,31080,StantonCA
Stevenson Ranch,CA,Los Angeles ,31080,Stevenson RanchCA
Stevinson,CA,Merced ,32900,StevinsonCA
Stinson Beach,CA,Marin ,41860,Stinson BeachCA
Stirling City,CA,Butte ,17020,Stirling CityCA
Stockton,CA,San Joaquin ,44700,StocktonCA
Stratford,CA,Kings ,25260,StratfordCA
Strathmore,CA,Tulare ,47300,StrathmoreCA
Strawberry,CA,Marin ,41860,StrawberryCA
Sugarloaf Mountain Park,CA,Tulare ,47300,Sugarloaf Mountain ParkCA
Sugarloaf Saw Mill,CA,Tulare ,47300,Sugarloaf Saw MillCA
Sugarloaf Village,CA,Tulare ,47300,Sugarloaf VillageCA
Suisun City,CA,Solano ,46700,Suisun CityCA
Sultana,CA,Tulare ,47300,SultanaCA
Summerland,CA,Santa Barbara ,42200,SummerlandCA
Sun Village,CA,Los Angeles ,31080,Sun VillageCA
Sunnyside,CA,Fresno ,23420,SunnysideCA
Sunnyside-Tahoe City,CA,Placer ,40900,Sunnyside-Tahoe CityCA
Sunnyvale,CA,Santa Clara ,41940,SunnyvaleCA
Sunol,CA,Alameda ,41860,SunolCA
Susanville,CA,Lassen ,45000,SusanvilleCA
Sutter,CA,Sutter ,49700,SutterCA
Taft,CA,Kern ,12540,TaftCA
Taft Heights,CA,Kern ,12540,Taft HeightsCA
Taft Mosswood,CA,San Joaquin ,44700,Taft MosswoodCA
Tahoe Vista,CA,Placer ,40900,Tahoe VistaCA
Tahoma,CA,Placer ,40900,TahomaCA
Talmage,CA,Mendocino ,46380,TalmageCA
Tamalpais-Homestead Valley,CA,Marin ,41860,Tamalpais-Homestead ValleyCA
Tara Hills,CA,Contra Costa ,41860,Tara HillsCA
Tarpey Village,CA,Fresno ,23420,Tarpey VillageCA
Tehachapi,CA,Kern ,12540,TehachapiCA
Tehama,CA,Tehama ,39780,TehamaCA
Temecula,CA,Riverside ,40140,TemeculaCA
Temelec,CA,Sonoma ,42220,TemelecCA
Temescal Valley,CA,Riverside ,40140,Temescal ValleyCA
Temple City,CA,Los Angeles ,31080,Temple CityCA
Templeton,CA,San Luis Obispo ,42020,TempletonCA
Terminous,CA,San Joaquin ,44700,TerminousCA
Terra Bella,CA,Tulare ,47300,Terra BellaCA
Teviston,CA,Tulare ,47300,TevistonCA
Thermal,CA,Riverside ,40140,ThermalCA
Thermalito,CA,Butte ,17020,ThermalitoCA
Thornton,CA,San Joaquin ,44700,ThorntonCA
Thousand Oaks,CA,Ventura ,37100,Thousand OaksCA
Thousand Palms,CA,Riverside ,40140,Thousand PalmsCA
Three Rivers,CA,Tulare ,47300,Three RiversCA
Three Rocks,CA,Fresno ,23420,Three RocksCA
Tiburon,CA,Marin ,41860,TiburonCA
Timber Cove,CA,Sonoma ,42220,Timber CoveCA
Tipton,CA,Tulare ,47300,TiptonCA
Tomales,CA,Marin ,41860,TomalesCA
Tonyville,CA,Tulare ,47300,TonyvilleCA
Tooleville,CA,Tulare ,47300,ToolevilleCA
Topanga,CA,Los Angeles ,31080,TopangaCA
Toro Canyon,CA,Santa Barbara ,42200,Toro CanyonCA
Torrance,CA,Los Angeles ,31080,TorranceCA
Tracy,CA,San Joaquin ,44700,TracyCA
Tranquillity,CA,Fresno ,23420,TranquillityCA
Traver,CA,Tulare ,47300,TraverCA
Tres Pinos,CA,San Benito ,41940,Tres PinosCA
Trinidad,CA,Humboldt ,21700,TrinidadCA
Trowbridge,CA,Sutter ,49700,TrowbridgeCA
Truckee,CA,Nevada ,46020,TruckeeCA
Tulare,CA,Tulare ,47300,TulareCA
Tuolumne City,CA,Tuolumne ,43760,Tuolumne CityCA
Tupman,CA,Kern ,12540,TupmanCA
Turlock,CA,Stanislaus ,33700,TurlockCA
Tustin,CA,Orange ,31080,TustinCA
Tuttle,CA,Merced ,32900,TuttleCA
Tuttletown,CA,Tuolumne ,43760,TuttletownCA
Twain Harte,CA,Tuolumne ,43760,Twain HarteCA
Twentynine Palms,CA,San Bernardino ,40140,Twentynine PalmsCA
Twin Lakes,CA,Santa Cruz ,42100,Twin LakesCA
Ukiah,CA,Mendocino ,46380,UkiahCA
Union City,CA,Alameda ,41860,Union CityCA
University of California-Davis,CA,Yolo ,40900,University of California-DavisCA
University of California-Merced,CA,Merced ,32900,University of California-MercedCA
Upland,CA,San Bernardino ,40140,UplandCA
Upper Lake,CA,Lake ,17340,Upper LakeCA
Vacaville,CA,Solano ,46700,VacavilleCA
Val Verde,CA,Los Angeles ,31080,Val VerdeCA
Valinda,CA,Los Angeles ,31080,ValindaCA
Valle Vista,CA,Riverside ,40140,Valle VistaCA
Vallejo,CA,Solano ,46700,VallejoCA
Valley Acres,CA,Kern ,12540,Valley AcresCA
Valley Center,CA,San Diego ,41740,Valley CenterCA
Valley Ford,CA,Sonoma ,42220,Valley FordCA
Valley Home,CA,Stanislaus ,33700,Valley HomeCA
Vandenberg AFB,CA,Santa Barbara ,42200,Vandenberg AFBCA
Vandenberg Village,CA,Santa Barbara ,42200,Vandenberg VillageCA
Vernon,CA,Los Angeles ,31080,VernonCA
Victor,CA,San Joaquin ,44700,VictorCA
Victorville,CA,San Bernardino ,40140,VictorvilleCA
View Park-Windsor Hills,CA,Los Angeles ,31080,View Park-Windsor HillsCA
Villa Park,CA,Orange ,31080,Villa ParkCA
Vina,CA,Tehama ,39780,VinaCA
Vincent,CA,Los Angeles ,31080,VincentCA
Vine Hill,CA,Contra Costa ,41860,Vine HillCA
Vineyard,CA,Sacramento ,40900,VineyardCA
Visalia,CA,Tulare ,47300,VisaliaCA
Vista,CA,San Diego ,41740,VistaCA
Vista Santa Rosa,CA,Riverside ,40140,Vista Santa RosaCA
Volta,CA,Merced ,32900,VoltaCA
Walnut,CA,Los Angeles ,31080,WalnutCA
Walnut Creek,CA,Contra Costa ,41860,Walnut CreekCA
Walnut Grove,CA,Sacramento ,40900,Walnut GroveCA
Walnut Park,CA,Los Angeles ,31080,Walnut ParkCA
Warm Springs,CA,Riverside ,40140,Warm SpringsCA
Wasco,CA,Kern ,12540,WascoCA
Washington,CA,Nevada ,46020,WashingtonCA
Waterford,CA,Stanislaus ,33700,WaterfordCA
Waterloo,CA,San Joaquin ,44700,WaterlooCA
Watsonville,CA,Santa Cruz ,42100,WatsonvilleCA
Waukena,CA,Tulare ,47300,WaukenaCA
Weedpatch,CA,Kern ,12540,WeedpatchCA
Weldon,CA,Kern ,12540,WeldonCA
Weott,CA,Humboldt ,21700,WeottCA
West Athens,CA,Los Angeles ,31080,West AthensCA
West Carson,CA,Los Angeles ,31080,West CarsonCA
West Covina,CA,Los Angeles ,31080,West CovinaCA
West Goshen,CA,Tulare ,47300,West GoshenCA
West Hollywood,CA,Los Angeles ,31080,West HollywoodCA
West Menlo Park,CA,San Mateo ,41860,West Menlo ParkCA
West Modesto,CA,Stanislaus ,33700,West ModestoCA
West Park,CA,Fresno ,23420,West ParkCA
West Puente Valley,CA,Los Angeles ,31080,West Puente ValleyCA
West Rancho Dominguez,CA,Los Angeles ,31080,West Rancho DominguezCA
West Sacramento,CA,Yolo ,40900,West SacramentoCA
West Whittier-Los Nietos,CA,Los Angeles ,31080,West Whittier-Los NietosCA
Westhaven-Moonstone,CA,Humboldt ,21700,Westhaven-MoonstoneCA
Westlake Village,CA,Los Angeles ,31080,Westlake VillageCA
Westley,CA,Stanislaus ,33700,WestleyCA
Westminster,CA,Orange ,31080,WestminsterCA
Westmont,CA,Los Angeles ,31080,WestmontCA
Westmorland,CA,Imperial ,20940,WestmorlandCA
Westside,CA,Fresno ,23420,WestsideCA
Westwood,CA,Lassen ,45000,WestwoodCA
Wheatland,CA,Yuba ,49700,WheatlandCA
Whitewater,CA,Riverside ,40140,WhitewaterCA
Whitley Gardens,CA,San Luis Obispo ,42020,Whitley GardensCA
Whittier,CA,Los Angeles ,31080,WhittierCA
Wildomar,CA,Riverside ,40140,WildomarCA
Willits,CA,Mendocino ,46380,WillitsCA
Willow Creek,CA,Humboldt ,21700,Willow CreekCA
Willowbrook,CA,Los Angeles ,31080,WillowbrookCA
Wilsonia,CA,Tulare ,47300,WilsoniaCA
Wilton,CA,Sacramento ,40900,WiltonCA
Winchester,CA,Riverside ,40140,WinchesterCA
Windsor,CA,Sonoma ,42220,WindsorCA
Winter Gardens,CA,San Diego ,41740,Winter GardensCA
Winterhaven,CA,Imperial ,20940,WinterhavenCA
Winters,CA,Yolo ,40900,WintersCA
Winton,CA,Merced ,32900,WintonCA
Wofford Heights,CA,Kern ,12540,Wofford HeightsCA
Woodacre,CA,Marin ,41860,WoodacreCA
Woodbridge,CA,San Joaquin ,44700,WoodbridgeCA
Woodcrest,CA,Riverside ,40140,WoodcrestCA
Woodlake,CA,Tulare ,47300,WoodlakeCA
Woodland,CA,Yolo ,40900,WoodlandCA
Woodlands,CA,San Luis Obispo ,42020,WoodlandsCA
Woodside,CA,San Mateo ,41860,WoodsideCA
Woodville,CA,Tulare ,47300,WoodvilleCA
Wrightwood,CA,San Bernardino ,40140,WrightwoodCA
Yankee Hill,CA,Butte ,17020,Yankee HillCA
Yettem,CA,Tulare ,47300,YettemCA
Yolo,CA,Yolo ,40900,YoloCA
Yorba Linda,CA,Orange ,31080,Yorba LindaCA
Yosemite Lakes,CA,Madera ,31460,Yosemite LakesCA
Yountville,CA,Napa ,34900,YountvilleCA
Yuba City,CA,Sutter ,49700,Yuba CityCA
Yucaipa,CA,San Bernardino ,40140,YucaipaCA
Yucca Valley,CA,San Bernardino ,40140,Yucca ValleyCA
Zayante,CA,Santa Cruz ,42100,ZayanteCA
Acres Green,CO,Douglas ,19740,Acres GreenCO
Aetna Estates,CO,Arapahoe ,19740,Aetna EstatesCO
Air Force Academy,CO,El Paso ,17820,Air Force AcademyCO
Allenspark,CO,Boulder ,14500,AllensparkCO
Alma,CO,Park ,19740,AlmaCO
Altona,CO,Boulder ,14500,AltonaCO
Applewood,CO,Jefferson ,19740,ApplewoodCO
Aristocrat Ranchettes,CO,Weld ,24540,Aristocrat RanchettesCO
Arvada,CO,Jefferson ,19740,ArvadaCO
Aspen,CO,Pitkin ,24060,AspenCO
Aspen Park,CO,Jefferson ,19740,Aspen ParkCO
Atwood,CO,Logan ,44540,AtwoodCO
Ault,CO,Weld ,24540,AultCO
Aurora,CO,Adams ,19740,AuroraCO
Avon,CO,Eagle ,20780,AvonCO
Avondale,CO,Pueblo ,39380,AvondaleCO
Bark Ranch,CO,Boulder ,14500,Bark RanchCO
Basalt,CO,Eagle ,20780,BasaltCO
Battlement Mesa,CO,Garfield ,24060,Battlement MesaCO
Bayfield,CO,La Plata ,20420,BayfieldCO
Bennett,CO,Adams ,19740,BennettCO
Berkley,CO,Adams ,19740,BerkleyCO
Berthoud,CO,Larimer ,22660,BerthoudCO
Beulah Valley,CO,Pueblo ,39380,Beulah ValleyCO
Black Forest,CO,El Paso ,17820,Black ForestCO
Black Hawk,CO,Gilpin ,19740,Black HawkCO
Blende,CO,Pueblo ,39380,BlendeCO
Blue River,CO,Summit ,14720,Blue RiverCO
Blue Sky,CO,Morgan ,22820,Blue SkyCO
Bonanza Mountain Estates,CO,Boulder ,14500,Bonanza Mountain EstatesCO
Boone,CO,Pueblo ,39380,BooneCO
Boulder,CO,Boulder ,14500,BoulderCO
Bow Mar,CO,Arapahoe ,19740,Bow MarCO
Breckenridge,CO,Summit ,14720,BreckenridgeCO
Brick Center,CO,Arapahoe ,19740,Brick CenterCO
Brighton,CO,Adams ,19740,BrightonCO
Brookside,CO,Fremont ,15860,BrooksideCO
Broomfield,CO,Broomfield ,19740,BroomfieldCO
Brush,CO,Morgan ,22820,BrushCO
Byers,CO,Arapahoe ,19740,ByersCO
Calhan,CO,El Paso ,17820,CalhanCO
Caon City,CO,Fremont ,15860,Caon CityCO
Carbondale,CO,Garfield ,24060,CarbondaleCO
Cascade-Chipita Park,CO,El Paso ,17820,Cascade-Chipita ParkCO
Castle Pines,CO,Douglas ,19740,Castle PinesCO
Castle Pines Village,CO,Douglas ,19740,Castle Pines VillageCO
Castle Rock,CO,Douglas ,19740,Castle RockCO
Catherine,CO,Garfield ,24060,CatherineCO
Cattle Creek,CO,Garfield ,24060,Cattle CreekCO
Centennial,CO,Arapahoe ,19740,CentennialCO
Central City,CO,Gilpin ,19740,Central CityCO
Chacra,CO,Garfield ,24060,ChacraCO
Cherry Creek,CO,Arapahoe ,19740,Cherry CreekCO
Cherry Hills Village,CO,Arapahoe ,19740,Cherry Hills VillageCO
Cimarron Hills,CO,El Paso ,17820,Cimarron HillsCO
Clifton,CO,Mesa ,24300,CliftonCO
Coal Creek,CO,Fremont ,15860,Coal CreekCO
Coaldale,CO,Fremont ,15860,CoaldaleCO
Collbran,CO,Mesa ,24300,CollbranCO
Colona,CO,Ouray ,33940,ColonaCO
Colorado City,CO,Pueblo ,39380,Colorado CityCO
Colorado Springs,CO,El Paso ,17820,Colorado SpringsCO
Columbine,CO,Jefferson ,19740,ColumbineCO
Columbine Valley,CO,Arapahoe ,19740,Columbine ValleyCO
Comanche Creek,CO,Arapahoe ,19740,Comanche CreekCO
Commerce City,CO,Adams ,19740,Commerce CityCO
Copper Mountain,CO,Summit ,14720,Copper MountainCO
Cotopaxi,CO,Fremont ,15860,CotopaxiCO
Craig,CO,Moffat ,18780,CraigCO
Cripple Creek,CO,Teller ,17820,Cripple CreekCO
Crisman,CO,Boulder ,14500,CrismanCO
Crook,CO,Logan ,44540,CrookCO
Dacono,CO,Weld ,24540,DaconoCO
Dakota Ridge,CO,Jefferson ,19740,Dakota RidgeCO
De Beque,CO,Mesa ,24300,De BequeCO
Deer Trail,CO,Arapahoe ,19740,Deer TrailCO
Denver,CO,Denver ,19740,DenverCO
Derby,CO,Adams ,19740,DerbyCO
Dillon,CO,Summit ,14720,DillonCO
Dinosaur,CO,Moffat ,18780,DinosaurCO
Divide,CO,Teller ,17820,DivideCO
Dotsero,CO,Eagle ,20780,DotseroCO
Dove Valley,CO,Arapahoe ,19740,Dove ValleyCO
Downieville-Lawson-Dumont,CO,Clear Creek ,19740,Downieville-Lawson-DumontCO
Durango,CO,La Plata ,20420,DurangoCO
Eagle,CO,Eagle ,20780,EagleCO
East Pleasant View,CO,Jefferson ,19740,East Pleasant ViewCO
Eaton,CO,Weld ,24540,EatonCO
Edgewater,CO,Jefferson ,19740,EdgewaterCO
Edwards,CO,Eagle ,20780,EdwardsCO
El Jebel,CO,Eagle ,20780,El JebelCO
Elbert,CO,Elbert ,19740,ElbertCO
Eldora,CO,Boulder ,14500,EldoraCO
Eldorado Springs,CO,Boulder ,14500,Eldorado SpringsCO
Elizabeth,CO,Elbert ,19740,ElizabethCO
Ellicott,CO,El Paso ,17820,EllicottCO
Empire,CO,Clear Creek ,19740,EmpireCO
Englewood,CO,Arapahoe ,19740,EnglewoodCO
Erie,CO,Boulder ,14500,ErieCO
Estes Park,CO,Larimer ,22660,Estes ParkCO
Evans,CO,Weld ,24540,EvansCO
Evergreen,CO,Jefferson ,19740,EvergreenCO
Fairmount,CO,Jefferson ,19740,FairmountCO
Fairplay,CO,Park ,19740,FairplayCO
Federal Heights,CO,Adams ,19740,Federal HeightsCO
Firestone,CO,Weld ,24540,FirestoneCO
Fleming,CO,Logan ,44540,FlemingCO
Florence,CO,Fremont ,15860,FlorenceCO
Florissant,CO,Teller ,17820,FlorissantCO
Floyd Hill,CO,Clear Creek ,19740,Floyd HillCO
Fort Carson,CO,El Paso ,17820,Fort CarsonCO
Fort Collins,CO,Larimer ,22660,Fort CollinsCO
Fort Lupton,CO,Weld ,24540,Fort LuptonCO
Fort Morgan,CO,Morgan ,22820,Fort MorganCO
Fountain,CO,El Paso ,17820,FountainCO
Foxfield,CO,Arapahoe ,19740,FoxfieldCO
Franktown,CO,Douglas ,19740,FranktownCO
Frederick,CO,Weld ,24540,FrederickCO
Frisco,CO,Summit ,14720,FriscoCO
Fruita,CO,Mesa ,24300,FruitaCO
Fruitvale,CO,Mesa ,24300,FruitvaleCO
Fulford,CO,Eagle ,20780,FulfordCO
Garden City,CO,Weld ,24540,Garden CityCO
Genesee,CO,Jefferson ,19740,GeneseeCO
Georgetown,CO,Clear Creek ,19740,GeorgetownCO
Gilcrest,CO,Weld ,24540,GilcrestCO
Glendale,CO,Arapahoe ,19740,GlendaleCO
Gleneagle,CO,El Paso ,17820,GleneagleCO
Glenwood Springs,CO,Garfield ,24060,Glenwood SpringsCO
Gold Hill,CO,Boulder ,14500,Gold HillCO
Golden,CO,Jefferson ,19740,GoldenCO
Goldfield,CO,Teller ,17820,GoldfieldCO
Grand Junction,CO,Mesa ,24300,Grand JunctionCO
Grand View Estates,CO,Douglas ,19740,Grand View EstatesCO
Greeley,CO,Weld ,24540,GreeleyCO
Green Mountain Falls,CO,Teller ,17820,Green Mountain FallsCO
Greenwood Village,CO,Arapahoe ,19740,Greenwood VillageCO
Grover,CO,Weld ,24540,GroverCO
Guffey,CO,Park ,19740,GuffeyCO
Gunbarrel,CO,Boulder ,14500,GunbarrelCO
Gypsum,CO,Eagle ,20780,GypsumCO
Hayden,CO,Routt ,44460,HaydenCO
Heeney,CO,Summit ,14720,HeeneyCO
Hidden Lake,CO,Boulder ,14500,Hidden LakeCO
Highlands Ranch,CO,Douglas ,19740,Highlands RanchCO
Hillrose,CO,Morgan ,22820,HillroseCO
Holly Hills,CO,Arapahoe ,19740,Holly HillsCO
Howard,CO,Fremont ,15860,HowardCO
Hudson,CO,Weld ,24540,HudsonCO
Idaho Springs,CO,Clear Creek ,19740,Idaho SpringsCO
Idledale,CO,Jefferson ,19740,IdledaleCO
Ignacio,CO,La Plata ,20420,IgnacioCO
Iliff,CO,Logan ,44540,IliffCO
Indian Hills,CO,Jefferson ,19740,Indian HillsCO
Inverness,CO,Arapahoe ,19740,InvernessCO
Jackson Lake,CO,Morgan ,22820,Jackson LakeCO
Jamestown,CO,Boulder ,14500,JamestownCO
Johnstown,CO,Weld ,24540,JohnstownCO
Keenesburg,CO,Weld ,24540,KeenesburgCO
Ken Caryl,CO,Jefferson ,19740,Ken CarylCO
Kersey,CO,Weld ,24540,KerseyCO
Keystone,CO,Summit ,14720,KeystoneCO
Kiowa,CO,Elbert ,19740,KiowaCO
Kittredge,CO,Jefferson ,19740,KittredgeCO
La Salle,CO,Weld ,24540,La SalleCO
Lafayette,CO,Boulder ,14500,LafayetteCO
Lakeside,CO,Jefferson ,19740,LakesideCO
Lakewood,CO,Jefferson ,19740,LakewoodCO
Laporte,CO,Larimer ,22660,LaporteCO
Larkspur,CO,Douglas ,19740,LarkspurCO
Lazy Acres,CO,Boulder ,14500,Lazy AcresCO
Leyner,CO,Boulder ,14500,LeynerCO
Lincoln Park,CO,Fremont ,15860,Lincoln ParkCO
Littleton,CO,Arapahoe ,19740,LittletonCO
Lochbuie,CO,Weld ,24540,LochbuieCO
Log Lane Village,CO,Morgan ,22820,Log Lane VillageCO
Loghill Village,CO,Ouray ,33940,Loghill VillageCO
Loma,CO,Mesa ,24300,LomaCO
Lone Tree,CO,Douglas ,19740,Lone TreeCO
Longmont,CO,Boulder ,14500,LongmontCO
Louisville,CO,Boulder ,14500,LouisvilleCO
Louviers,CO,Douglas ,19740,LouviersCO
Loveland,CO,Larimer ,22660,LovelandCO
Lyons,CO,Boulder ,14500,LyonsCO
Manitou Springs,CO,El Paso ,17820,Manitou SpringsCO
Maybell,CO,Moffat ,18780,MaybellCO
McCoy,CO,Eagle ,20780,McCoyCO
Mead,CO,Weld ,24540,MeadCO
Meridian,CO,Douglas ,19740,MeridianCO
Merino,CO,Logan ,44540,MerinoCO
Midland,CO,Teller ,17820,MidlandCO
Milliken,CO,Weld ,24540,MillikenCO
Minturn,CO,Eagle ,20780,MinturnCO
Montezuma,CO,Summit ,14720,MontezumaCO
Montrose,CO,Montrose ,33940,MontroseCO
Monument,CO,El Paso ,17820,MonumentCO
Morgan Heights,CO,Morgan ,22820,Morgan HeightsCO
Morrison,CO,Jefferson ,19740,MorrisonCO
Mountain Meadows,CO,Boulder ,14500,Mountain MeadowsCO
Mountain View,CO,Jefferson ,19740,Mountain ViewCO
Mulford,CO,Garfield ,24060,MulfordCO
Naturita,CO,Montrose ,33940,NaturitaCO
Nederland,CO,Boulder ,14500,NederlandCO
New Castle,CO,Garfield ,24060,New CastleCO
Niwot,CO,Boulder ,14500,NiwotCO
No Name,CO,Garfield ,24060,No NameCO
Norrie,CO,Pitkin ,24060,NorrieCO
North Washington,CO,Adams ,19740,North WashingtonCO
Northglenn,CO,Adams ,19740,NorthglennCO
Nucla,CO,Montrose ,33940,NuclaCO
Nunn,CO,Weld ,24540,NunnCO
Oak Creek,CO,Routt ,44460,Oak CreekCO
Olathe,CO,Montrose ,33940,OlatheCO
Orchard,CO,Morgan ,22820,OrchardCO
Orchard Mesa,CO,Mesa ,24300,Orchard MesaCO
Ouray,CO,Ouray ,33940,OurayCO
Padroni,CO,Logan ,44540,PadroniCO
Palisade,CO,Mesa ,24300,PalisadeCO
Palmer Lake,CO,El Paso ,17820,Palmer LakeCO
Parachute,CO,Garfield ,24060,ParachuteCO
Paragon Estates,CO,Boulder ,14500,Paragon EstatesCO
Parker,CO,Douglas ,19740,ParkerCO
Peetz,CO,Logan ,44540,PeetzCO
Penrose,CO,Fremont ,15860,PenroseCO
